2.4952,3.6481,5.0024,7.9347,8.4188,
1.4273,2.943,5.2351,7.6301,8.9634,
1.8995,4.0133,4.8586,6.2525,8.5147,
1.4215,3.2198,4.7607,6.5262,10.3532,
1.5762,3.3015,5.4189,7.771,8.0619,
1.5529,3.0706,4.9554,7.0815,8.684,
1.4417,2.9073,5.0229,6.3818,9.5113,
1.4026,4.1524,4.689,6.7677,8.419,
1.4719,2.8784,4.9261,6.4909,8.6452,
1.3455,2.9462,5.9555,7.2256,8.9833,
1.5496,3.0908,4.5118,6.0779,9.4667,
1.3619,3.0326,5.215,7.7126,8.7277,
1.4818,3.6716,6.0627,6.2808,8.4599,
1.3434,3.1985,5.655,6.4049,8.9025,
2.1289,4.1696,4.7779,6.7853,9.7252,
1.5136,3.3322,5.2624,6.4507,9.1231,
1.3879,3.6383,5.0095,6.4324,8.0921,
1.6343,3.3017,5.5423,7.054,8.7605,
2.4825,3.0405,4.8466,6.989,8.5548,
1.4596,3.2596,4.9143,7.316,7.9473,
1.5313,3.0384,4.8781,6.4559,8.8231,
1.5973,3.2279,4.7311,6.1075,9.0469,
1.4487,3.7128,4.6133,6.1699,9.2838,
1.6032,4.0927,5.3472,6.3381,8.9054,
1.4352,3.0083,4.886,6.1602,9.9449,
1.4181,3.0287,4.8761,6.1777,8.6682,
1.4302,3.0073,4.9481,6.2861,7.9468,
1.4236,3.2019,4.9069,7.3572,7.7052,
1.4528,2.7929,4.6349,7.1792,8.9227,
1.4599,3.346,5.2073,7.3186,8.8491,
1.4444,3.2293,5.0726,6.4844,9.6657,
1.675,3.1915,4.9008,6.874,8.0708,
1.4304,3.0507,5.5998,6.3651,8.8244,
1.3547,3.0757,4.8853,6.5186,8.6961,
1.5742,3.0475,5.0965,7.1222,9.2582,
1.4838,3.8385,4.8634,6.8101,9.3276,
1.3691,3.0422,4.9691,8.992,11.1464,
1.7157,3.9557,5.2062,6.5948,8.8073,
1.906,3.0265,4.7674,6.298,9.5771,
1.4417,3.0275,4.6984,6.2669,8.9865,
1.3757,3.4441,4.6391,5.9321,9.2344,
1.4447,3.0635,4.9896,7.3684,8.2207,
1.3691,2.8776,4.8866,7.5568,8.2599,
1.5172,3.0779,5.0786,6.4852,7.5802,
1.3818,3.0056,4.8432,6.5134,7.7252,
1.4161,3.0865,4.6506,5.9856,8.8889,
1.5851,3.9693,5.0845,7.0925,9.0776,
2.0475,3.2628,4.8583,6.4309,8.2307,
1.7986,3.0548,4.8472,7.4399,9.7864,
1.463,3.073,5.4668,6.0634,7.7643,
1.3802,3.0203,5.2928,6.848,8.481,
1.5961,3.1434,5.9565,6.433,8.6515,
1.5721,3.5883,4.7664,7.4279,8.9012,
1.3952,2.9568,5.5286,6.3761,9.3982,
1.3985,3.1332,5.7916,6.5135,8.8924,
1.5254,3.1754,4.8334,7.4486,9.4769,
1.6282,3.0762,4.9264,7.0716,8.4701,
1.4769,3.1332,6.0558,6.5091,8.3499,
1.3601,2.9945,5.8012,6.3991,8.5782,
1.5331,3.0488,4.6327,7.5286,8.3194,
1.438,3.0494,5.0487,7.138,8.046,
1.4986,2.9128,5.0887,6.3245,7.8581,
1.3441,2.9966,4.8858,6.5762,8.8843,
1.5205,3.9913,4.9034,6.8212,9.0759,
1.444,2.9534,5.0424,6.5617,8.648,
1.4285,3.111,5.0593,8.774,8.3808,
1.4823,3.0329,5.817,6.5493,8.6593,
1.9184,3.0869,5.2282,6.4336,8.5697,
1.3789,3.2554,5.0609,7.4423,8.1513,
1.3997,2.9441,4.5689,7.4172,8.1978,
1.4635,2.9545,5.3852,6.5842,9.436,
1.645,3.8917,5.7557,6.5124,9.2448,
1.4625,3.0764,4.848,7.0308,8.2439,
1.5815,3.1953,5.1128,9.3252,8.4953,
1.4567,4.3028,4.8572,7.0726,8.7682,
1.4618,3.1864,5.5682,6.5253,10.1124,
1.4121,3.1725,4.8298,7.0463,8.6302,
1.4791,3.0951,4.672,6.3456,9.4795,
1.6343,3.1109,4.8901,6.2696,8.1528,
1.4663,3.2142,5.6527,6.4685,9.4353,
1.8908,3.3309,4.7516,6.4784,9.3678,
1.5068,3.135,4.7278,7.3535,7.6628,
1.55,3.0195,4.6497,6.2603,8.8499,
1.5021,3.0565,5.0748,6.1431,9.2888,
1.4052,3.216,4.7661,6.1171,8.7125,
1.4744,3.0463,4.7179,6.365,9.5736,
1.5486,2.9801,4.7535,6.0541,9.5162,
1.3791,3.0544,5.9272,6.6553,8.2209,
1.4172,2.9169,4.513,6.4841,8.432,
1.4509,2.9581,5.9445,6.3452,8.6586,
1.7106,3.0703,4.9272,6.9854,8.9825,
1.4344,2.8821,4.8178,7.2173,9.0805,
1.7233,3.08,4.7938,7.6021,8.0879,
1.5082,3.0413,5.2944,7.8883,8.2679,
1.4804,3.165,6.096,6.8413,11.0936,
2.0322,3.1015,4.8308,7.8584,8.0497,
1.5181,3.1001,5.5381,6.6652,8.1062,
1.5806,3.208,6.1819,6.8292,8.6077,
1.5261,3.1968,5.463,7.3394,8.3062,
1.4924,3.4164,5.5263,6.4677,9.4948,
