0.3278,0.669,0.9471,1.089,1.5515,
0.2537,0.272,0.5353,0.847,0.9957,
0.4078,0.6251,0.4959,0.4849,1.031,
0.178,0.3456,0.4684,0.7033,1.0213,
0.2211,0.3412,0.5861,0.7497,1.4356,
0.1655,0.1842,0.3479,0.3078,1.0062,
0.1624,0.2803,0.6191,1.0692,1.3766,
0.1804,0.4492,0.6047,0.896,0.8846,
0.2356,0.3899,0.777,0.7694,1.0771,
0.1398,0.5576,0.5778,0.9994,1.1356,
0.2238,0.3227,0.3021,0.4786,0.9543,
0.1454,0.3084,0.7241,0.603,0.7848,
0.2552,0.721,0.5876,0.5498,1.0421,
0.2496,0.2237,0.4692,0.7431,1.1013,
0.1885,0.5705,0.7198,0.7458,1.4233,
0.1763,0.3684,0.832,0.8047,1.1777,
0.1889,0.5568,0.5464,0.9957,1.0629,
0.242,0.3883,0.5656,0.8994,1.4797,
0.1647,0.2535,0.5268,0.9534,0.5924,
0.1778,0.4935,0.6624,0.9248,1.0819,
0.1725,0.4045,0.3516,0.5826,0.3533,
0.1773,0.4011,0.6655,0.7477,0.5833,
0.1685,0.4053,0.9828,1.0273,0.8821,
0.1406,0.2434,0.4309,0.8092,0.9706,
0.2498,0.2525,0.4004,0.426,1.2026,
0.2046,0.5755,0.6949,1.2984,1.127,
0.2338,0.3821,0.5626,0.6049,0.824,
0.2334,0.3928,0.5663,0.6466,0.8104,
0.1893,0.3133,0.9432,0.6148,1.1562,
0.2071,0.5385,0.3911,0.5974,0.5944,
0.1856,0.3523,0.7697,0.9279,1.0761,
0.2551,0.3707,0.3265,0.5499,1.673,
0.1665,0.3257,0.5232,0.7729,0.9816,
0.2116,0.5126,1.0221,0.8707,1.0714,
0.1497,0.2018,0.6534,0.6799,0.5041,
0.1226,0.2122,0.359,0.8746,0.7777,
0.1936,0.4272,0.5222,0.8743,0.8496,
0.2611,0.3589,0.5654,0.895,1.3115,
0.1566,0.3136,0.7609,0.4764,1.0162,
0.1809,0.5409,0.6608,0.8793,1.0458,
0.1723,0.4301,0.5046,0.6908,0.976,
0.35,0.4974,0.5707,0.845,1.1222,
0.1677,0.3663,0.4902,0.5982,0.7255,
0.2021,0.3,0.2873,0.4999,1.1725,
0.1562,0.3311,0.7711,0.7039,1.2885,
0.1657,0.3426,0.5131,1.1263,0.8991,
0.1779,0.4594,0.7241,0.8943,0.9941,
0.1641,0.5095,0.6013,0.8493,1.1627,
0.2736,0.4666,0.6563,1.4173,1.658,
0.1952,0.4048,0.3974,0.975,0.9244,
0.1612,0.3229,0.3215,0.4898,0.8968,
0.1491,0.3349,0.505,0.653,1.1659,
0.17,0.4069,0.5677,1.2972,1.0123,
0.1715,0.3021,0.6323,0.7323,1.0133,
0.1569,0.5697,0.5544,0.8067,0.9796,
0.2656,0.3216,0.586,0.7459,1.0386,
0.1584,0.3139,0.5363,0.8872,1.059,
0.1742,0.6279,0.4981,0.5498,0.9711,
0.2689,0.3453,0.3711,1.2241,1.6555,
0.1828,0.3483,0.7967,0.7333,1.0627,
0.1844,0.425,0.381,0.5174,1.7932,
0.2149,0.3297,0.4046,1.1654,1.7421,
0.1234,0.2313,0.4307,0.4523,0.5696,
0.2783,0.6483,0.602,0.7178,1.0827,
0.1641,0.2591,0.4275,0.7365,1.955,
0.1975,0.5422,0.7573,1.5072,1.0914,
0.1736,0.31,0.3979,0.504,0.9858,
0.1661,0.3136,0.5444,0.7575,1.2684,
0.1653,0.3787,0.6032,1.2729,1.0898,
0.1618,0.5385,0.6794,0.7086,0.4258,
0.1605,0.5288,0.4707,0.8005,1.1671,
0.2087,0.3226,0.4984,0.7454,1.2011,
0.1441,0.275,0.6219,0.6241,0.83,
0.2266,0.6476,0.6736,0.7409,1.1779,
0.1639,0.2246,0.3214,0.5111,0.8583,
0.1733,0.4084,0.8515,0.853,1.1037,
0.1637,0.4257,0.576,0.6441,1.2197,
0.1729,0.3505,0.6675,0.7982,0.7463,
0.1673,0.4016,0.5584,0.7954,1.1339,
0.1781,0.3941,0.3292,0.4964,0.7966,
0.1598,0.2608,0.4611,0.5214,0.5837,
0.1442,0.2894,0.5039,0.7464,0.9971,
0.2002,0.3639,0.8951,0.6186,1.067,
0.1491,0.5493,0.7397,0.8038,0.6585,
0.2423,0.2721,0.4333,0.8841,1.4265,
0.1638,0.4205,0.586,1.0288,0.9629,
0.1624,0.3504,0.43,0.4175,0.6758,
0.1666,0.243,0.3229,0.4099,0.7009,
0.1884,0.4177,0.4213,0.6482,0.4268,
0.1633,0.3498,0.7001,0.8138,1.0581,
0.2444,0.3684,0.5339,0.733,0.9392,
0.2223,0.4028,0.4759,0.4987,1.2982,
0.2037,0.342,0.8591,1.0833,1.0891,
0.2179,0.3982,0.8617,1.0765,1.2067,
0.1834,0.3135,0.6054,1.2233,0.6772,
0.1981,0.3715,0.5924,1.2145,0.9291,
0.1332,0.3101,1.0432,0.7756,1.2037,
0.1797,0.3562,0.7129,0.4183,1.1226,
0.1611,0.5457,0.4938,0.6552,1.133,
0.2541,0.3707,0.4975,0.6913,1.0219,
