64.3043,55.4794,55.1922,61.1602,47.3776,
41.2497,43.828,44.9944,37.5294,45.7619,
49.3444,37.9944,49.4113,41.7132,39.568,
40.5438,44.4701,46.8423,46.0424,38.0322,
41.9264,44.1879,40.6546,48.5117,60.6852,
49.6982,43.3498,48.7384,53.5259,54.0368,
49.5388,40.9727,47.6633,48.0983,44.0068,
43.267,43.7204,39.6209,51.0037,48.2563,
44.7903,36.6106,45.7278,42.5862,44.8578,
50.9463,45.3039,46.0915,50.7084,49.1243,
53.0862,53.9736,50.04,54.6187,50.8926,
50.0554,43.6502,49.1201,57.2662,53.6696,
40.5791,41.1666,43.199,47.598,48.9167,
47.5282,42.6968,44.981,42.8738,49.9938,
48.3768,40.1618,47.8874,43.3227,44.7499,
49.0323,50.0135,42.7197,44.8892,44.1425,
42.6774,45.3732,38.6449,38.0722,48.1514,
49.064,46.7378,57.2842,43.397,55.6591,
41.5907,38.9637,49.1166,43.3794,52.1348,
33.9896,43.4791,42.6417,50.1491,44.6471,
50.0805,49.8447,42.086,46.4269,44.0603,
42.7036,40.4448,47.0433,45.3955,51.2684,
43.0301,42.4866,39.7804,46.4136,46.6899,
52.0067,50.2276,47.86,47.2906,46.9094,
41.3385,35.3745,47.4335,43.1747,52.0932,
44.6053,49.0456,50.3242,57.4171,50.5176,
40.6625,36.4547,46.1469,39.1583,45.1572,
45.4067,43.0756,39.1832,49.6036,38.2426,
48.2427,43.4901,51.6259,47.1777,43.915,
44.2154,53.312,48.0946,43.2564,48.064,
41.4656,55.2983,47.033,46.7763,47.3364,
43.7471,48.0942,39.6822,46.4369,44.5658,
47.2176,42.5396,48.8731,46.2386,48.6404,
50.306,47.0422,50.1337,40.5487,42.8105,
41.6181,41.9381,45.1976,54.7552,51.2165,
44.3701,48.5109,51.3557,50.6434,44.6249,
41.5789,40.9231,42.4451,37.3908,48.8549,
37.3576,43.0911,43.7514,43.9526,50.9032,
54.5171,44.1498,43.8146,50.323,54.5588,
52.3327,42.0532,40.3404,41.5284,48.7113,
48.5983,45.9993,48.05,46.1778,43.2441,
47.4957,44.1625,46.8401,45.702,41.91,
37.5953,49.4473,46.4942,46.184,48.532,
44.4885,39.717,54.4354,46.9438,50.7711,
41.3892,39.879,46.0995,45.3648,43.2374,
44.5599,37.5065,46.9481,47.8891,43.826,
39.6185,49.0414,43.3499,42.8034,42.4766,
46.292,45.5157,50.2302,45.1909,52.1307,
42.0138,39.9485,39.692,36.9889,43.8843,
44.0342,46.6746,46.4493,39.1825,46.556,
45.6263,46.0976,38.2953,52.013,49.9173,
44.2419,40.9375,47.1585,44.8848,45.2792,
48.9645,42.4357,48.6578,41.1028,38.2683,
47.319,51.3315,47.8102,49.8401,48.1745,
46.5005,42.8502,53.7477,42.627,36.247,
46.2311,48.8695,48.001,50.186,43.5108,
38.5787,48.879,48.2897,47.1476,39.5719,
55.0464,45.7763,42.2282,38.6761,40.5187,
48.6409,46.1003,41.5736,48.6858,45.3463,
39.88,47.423,48.3989,51.1467,46.5815,
49.1475,39.4471,48.8021,40.3786,47.3668,
44.7118,47.8387,45.2521,52.8704,42.8734,
41.9332,47.8969,47.1091,46.7251,48.6611,
46.0383,46.0063,41.5974,51.3015,47.2898,
45.8639,43.4848,47.6182,51.5309,52.9982,
46.7296,44.5858,50.182,50.7658,52.8848,
37.7145,42.098,45.7129,49.6277,51.2455,
46.5789,44.2354,51.0401,47.8866,50.4412,
45.132,43.2734,44.5875,40.7728,46.9357,
51.8265,46.3615,42.5972,44.8215,47.326,
51.3855,47.0403,48.8593,40.7101,54.7611,
44.3303,43.6299,47.9555,45.8624,42.9344,
52.3609,50.5643,44.4163,49.1415,42.7947,
39.3002,43.4988,54.8224,48.4587,52.7552,
46.5362,43.1688,39.5354,36.6999,49.59,
49.8278,45.0135,52.0879,45.3027,55.3533,
36.9382,45.9308,49.7105,49.7158,56.911,
48.9864,46.3376,40.6674,42.7332,42.2426,
42.2339,44.2996,44.3522,40.3645,48.929,
48.8737,48.6807,47.4843,42.8046,38.2369,
46.9216,46.4766,41.3537,40.882,44.571,
47.2049,49.8506,43.8396,43.1283,55.9549,
50.3606,43.1352,42.3196,45.2234,48.2546,
45.4414,50.1234,35.5947,47.9877,38.1408,
38.9376,47.7465,47.1586,48.1774,49.0901,
36.1245,44.3551,44.2219,45.9165,53.0944,
33.8594,42.8073,44.3965,44.2344,51.6148,
39.2901,42.0759,46.3095,46.8228,46.2032,
52.9049,49.9507,56.6118,49.2217,59.765,
45.2349,40.1431,56.1505,55.069,45.659,
45.6729,46.4538,52.076,40.6105,43.6242,
53.3625,44.6078,46.6635,49.0341,51.1641,
50.6275,43.7935,47.435,46.7249,43.9485,
45.3456,51.5174,43.8945,54.2555,50.0771,
44.4652,40.9513,41.6168,51.1268,53.4557,
49.4144,52.7662,47.2004,45.9987,51.5034,
42.381,40.9773,44.7302,42.0778,42.4773,
51.8404,48.0829,43.1676,49.1031,60.1419,
42.5695,41.6256,47.8679,55.0806,41.8026,
39.9545,38.8941,48.1391,49.0681,41.0495,
