2.5135,3.3002,5.1898,7.1564,8.2648,
1.4919,2.9367,5.7498,6.0846,7.4203,
1.4137,3.0425,5.2505,6.2781,8.2382,
1.4551,3.0418,4.7976,6.24,7.9404,
1.4151,3.0024,5.0045,6.1729,7.6764,
1.2902,2.86,4.4747,6.0829,8.4508,
1.449,3.1505,4.7673,6.4053,8.144,
1.3484,2.8926,4.4291,6.2404,7.8351,
1.3438,3.081,5.394,6.3595,8.8974,
1.3726,3.1667,4.8153,6.359,7.603,
1.289,3.0347,4.9266,6.3612,7.6831,
1.3515,2.9527,4.5194,6.1423,7.4856,
1.3297,2.9235,4.5547,6.3941,7.6718,
2.4961,3.5088,5.0358,6.1253,8.1615,
1.3882,3.1623,4.856,6.1826,10.7285,
1.3818,3.8924,4.8376,5.8876,7.3843,
1.3866,2.8251,4.5971,6.0783,7.929,
1.3029,2.8877,4.5261,7.031,7.5406,
1.4479,2.8956,4.6504,6.9296,8.78,
1.4357,2.9296,4.7514,7.67,7.7264,
1.9271,2.877,4.649,7.3058,7.8581,
1.3468,2.9538,4.411,6.5052,8.1119,
1.4256,4.0495,5.3542,6.3896,8.186,
1.3795,2.9429,4.8491,6.2934,7.9664,
1.3676,3.0967,5.0324,6.276,8.567,
1.4573,3.0412,5.7092,6.1985,8.4406,
1.3136,3.1495,4.6578,7.1518,7.7424,
1.4006,3.1774,4.7282,7.0466,9.0382,
1.482,2.9152,4.6033,6.0241,8.9781,
1.4589,4.3416,4.6761,6.3874,8.8073,
1.4205,3.1234,4.7755,6.3355,8.3392,
1.4995,2.9539,4.9358,6.4822,7.7189,
1.4461,3.0797,4.4587,5.9562,7.7024,
1.4908,2.919,4.5558,6.1271,7.9039,
1.4302,2.9255,5.9677,6.8072,8.2256,
1.4664,3.0223,5.1936,6.9192,8.5478,
1.3716,2.9128,4.7473,6.2328,8.0553,
1.3727,2.8774,5.786,6.1229,7.7768,
1.3418,3.175,5.8007,5.9399,8.4983,
1.2949,3.5808,4.5253,6.0994,8.0161,
1.4791,3.1061,4.705,6.8333,8.9969,
1.4838,2.928,5.3047,6.324,7.5695,
1.4752,3.0625,4.6656,6.1792,7.5993,
2.0354,2.9879,4.656,6.4709,8.8467,
1.3,2.8733,4.6807,6.1175,7.3774,
1.4619,2.9084,4.7808,7.0262,8.1259,
1.352,2.8698,4.863,7.326,8.2603,
1.4207,3.1495,4.7249,5.8601,7.5931,
1.4007,3.9825,4.6394,6.1957,7.551,
1.3737,2.8879,4.6893,6.1831,8.4904,
1.6099,4.257,4.4438,6.8264,8.9832,
1.3615,3.3778,4.8325,7.2787,8.5855,
1.4913,2.9198,5.6843,6.121,7.7983,
1.3848,2.9066,4.6083,6.1905,7.7507,
1.5095,3.0613,5.6074,6.2481,7.5885,
1.485,2.9078,4.6556,6.1371,7.5975,
1.2924,3.0121,4.8234,6.211,9.1312,
2.1829,3.4837,6.7765,6.2026,7.8381,
1.4446,3.9258,5.9475,6.3162,7.9067,
2.414,2.8144,5.6507,6.198,8.9855,
1.3858,2.9278,4.6112,6.4483,7.9283,
1.4145,4.0847,5.586,6.3455,8.6828,
1.3941,2.9912,4.5161,6.2573,8.2857,
1.3147,3.0856,4.5848,6.8093,7.649,
1.3393,2.9906,5.7171,6.1545,7.777,
1.3184,3.2221,4.4678,5.9814,8.2447,
1.3236,2.9552,6.0538,6.4176,8.4908,
1.5371,4.1964,4.8465,6.9396,8.9026,
1.9072,2.9772,5.5533,6.4266,8.0412,
2.2535,2.9186,4.587,7.0822,7.4654,
1.3004,2.9357,4.5802,6.262,7.9202,
1.2898,2.8491,4.755,5.9281,7.8845,
2.0082,3.0777,4.7533,6.8475,8.4219,
1.3359,3.0389,4.7529,6.0506,8.3124,
1.3648,3.2028,4.4841,5.9719,8.025,
1.3838,3.0962,4.6514,6.0609,7.7488,
1.3652,2.8258,4.5765,6.409,7.6499,
1.3766,2.8648,5.887,6.5542,8.6437,
1.5033,3.0463,5.4041,6.6596,8.2543,
1.4111,3.0837,4.7719,6.2344,8.044,
1.3251,2.7645,5.6915,6.178,7.616,
1.332,2.814,4.5376,6.2272,7.9032,
1.4128,3.8732,5.1925,7.5196,8.6673,
1.5253,3.5896,5.2983,6.4865,8.5897,
1.3813,3.2976,4.8436,6.4961,8.0976,
1.374,3.4061,4.6278,5.8905,7.5155,
1.3047,2.7904,4.4898,6.9837,7.9257,
1.3177,2.8656,4.7415,6.0853,8.6468,
1.3306,3.4432,4.809,6.9308,8.7705,
1.4672,3.0555,4.9392,6.7877,7.6986,
1.3329,3.0184,5.0005,6.594,8.9801,
1.3639,2.918,4.8169,6.6739,8.0829,
1.3956,2.9709,6.1156,6.8667,8.0288,
1.3818,2.9861,4.9362,7.4697,7.8601,
1.3767,3.1614,4.8757,6.3546,8.1529,
1.4365,2.8481,4.4975,5.998,7.7153,
1.4103,2.9599,5.694,6.0288,7.7742,
1.5998,2.8206,5.2887,6.6423,8.2665,
1.3872,3.0755,5.1716,7.2237,9.3152,
1.3245,3.0039,4.5941,6.1192,8.5143,
